id,action_sequence,first_action_rb,ai_assistance
msfy6,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4491-929-3065-104-13853-102-642-1433-709-1076-621-929-1072-4073-694-775-1265-4311-104-609-1433-709-25824-613-929-1072-4073-102-603-822-604-603-1433-610-775-1265-4311-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4491-929-3065,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
msph4,1076-658-3316-7943-105-114-105-4840-822-836-105-1455-105-1243,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mstqi,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4491-1127-4519-104-13853-102-642-1433-709-1076-621-867-906-3231-694-112-1159-108-104-609-1433-709-25824-613-867-906-3231-102-603-822-604-603-1433-610-112-1159-108-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4491-1127-4519,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
msz7r,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-110-989-1469-104-13853-102-642-1433-709-1076-621-108-1012-4103-694-867-108-907-104-609-1433-709-25824-613-108-1012-4103-102-603-822-604-603-1433-610-867-108-907-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-110-989-1469,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
mt2d2,685-1464-105-1455-105-20278-1068-103-760-1593-8615-105-1455-105-20022-975,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mt3m1,26738-613-775-1244-4465-117-603-2137-8355-610-2913-701-605-2913-1104-1777-104,['2913'],G=G045|TAG=RB4|P=HIGH|COUNT=7|REP=mt3m1|A=2913|ABA=0|Buniq=0
mty0d,1076-658-3316-760-1593-8615-105-1244-105-1265-822-685-2207-8615-105-1072-105-775,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mu8mc,1076-658-3316-760-1165-105-1159-105-4306-822-10477-697-105-867-105-1072,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
muw0c,929-105-989-105-881-735-929-105-1042-105-21040-995,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
muw74,1243-105-775-105-20278-1059-735-905-105-4507-105-17980-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
muzzm,760-1165-105-1042-105-20022-977-103-836-105-906-105-21355-977,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mv2zr,109-105-113-105-21355-1068-103-929-105-114-105-15881-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mvaft,688-1433-709-1338-621-108-110-2736-606-110-107-2088-102-607-1192-603-1433-760-9044-618-751-3379-102-603-1433-3752-7508-4498-1736-709-6532-606-4275-111-4311,['110'],G=G081|TAG=RB4|P=HIGH|COUNT=10|REP=klob9|A=110|ABA=0|Buniq=0
mvmis,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-111-1244-4391-104-13853-102-642-1433-709-1076-621-4187-107-4581-694-109-113-4556-104-609-1433-709-25824-613-4187-107-4581-102-603-822-604-603-1433-610-109-113-4556-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-111-1244-4391,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
mvt56,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4507-1244-2640-104-13853-102-642-1433-709-1076-621-4187-905-3889-694-867-111-4966-104-609-1433-709-25824-613-4187-905-3889-102-603-822-604-603-1433-610-867-111-4966-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4507-1244-2640,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
mw4li,685-2207-8615-105-1126-105-20022-975-103-685-1464-105-907-105-21040-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mwsb9,688-1433-709-1338-621-4004-929-4306-606-929-979-3562-102-607-1192-603-1433-760-9044-618-751-3379-102-603-1433-3752-7508-4498-1736-709-6532-606-109-905-4004,['929'],G=G013|TAG=RB4|P=HIGH|COUNT=32|REP=wxccz|A=929|ABA=0|Buniq=0
mx2it,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4425-1195-4311-104-13853-102-642-1433-709-1076-621-775-115-867-694-867-112-1469-104-609-1433-709-25824-613-775-115-867-102-603-822-604-603-1433-610-867-112-1469-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4425-1195-4311,"['603', '867']",G=G187|TAG=RB4|P=HIGH|COUNT=3|REP=m2ulp|A=867|ABA=1|Buniq=1
mx39s,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-775-112-4840-104-13853-102-642-1433-709-1076-621-109-1195-3231-694-867-1072-4046-104-609-1433-709-25824-613-109-1195-3231-102-603-822-604-603-1433-610-867-1072-4046-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-775-112-4840,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
mxc7u,749-604-1552-102-1265-155-1143-11217-2953-102-603-1465-908-4692-1308-605-4692-701-671-102-605-709-1835-607-3562-1104-1052-104,['4692'],G=G177|TAG=RB4|P=HIGH|COUNT=1|REP=mxc7u|A=4692|ABA=0|Buniq=0
mxhbi,1076-658-3316-12516-1143-105-1042-105-4359-822-7943-105-113-105-4899,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mxp6e,836-1072-102-20278-1068-24438-697-1068-5289-760-1165-4347-102-910,['1068'],G=G002|TAG=RB4|P=HIGH|COUNT=20|REP=zlj0d|A=1068|ABA=0|Buniq=0
mxxkf,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4347-112-4766-104-13853-102-642-1433-709-1076-621-111-906-992-694-775-1265-3493-104-609-1433-709-25824-613-111-906-992-102-603-822-604-603-1433-610-775-1265-3493-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4347-112-4766,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
my34b,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4037-905-1351-104-13853-102-642-1433-709-1076-621-109-867-2736-694-114-989-1243-104-609-1433-709-25824-613-109-867-2736-102-603-822-604-603-1433-610-114-989-1243-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4037-905-1351,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
my3e6,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-4425-4004-104-13853-102-642-1433-709-1076-621-775-4425-4167-694-111-1159-3562-104-609-1433-709-25824-613-775-4425-4167-102-603-822-604-603-1433-610-111-1159-3562-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-4425-4004,"['4004', '603']",G=G160|TAG=RB4|P=HIGH|COUNT=2|REP=my3e6|A=4004|ABA=2|Buniq=1
my4jj,836-105-1127-105-910-103-7943-105-1353-105-20278-1027,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
my8ar,1076-658-3316-7943-105-979-105-907-822-10686-10909-704-105-4275-105-4089,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mym92,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-111-107-4966-104-13853-102-642-1433-709-1076-621-4004-1072-4150-694-775-114-929-104-609-1433-709-25824-613-4004-1072-4150-102-603-822-604-603-1433-610-775-114-929-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-111-107-4966,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
myxlz,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-907-1455-104-13853-102-642-1433-709-1076-621-867-4507-4073-694-112-989-2581-104-609-1433-709-25824-613-867-4507-4073-102-603-822-604-603-1433-610-112-989-2581-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-907-1455,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
mz9sh,4347-105-775-105-15881-1045-103-111-105-1072-105-871,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
mzsmj,4347-105-775-105-15342-1027-735-4347-105-906-105-15342-1104,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n02yp,929-105-979-105-20022-977-735-867-105-1126-105-17980-1027,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n0ccw,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-775-1042-4359-104-13853-102-642-1433-709-1076-621-4425-1012-3115-694-867-979-4840-104-609-1433-709-25824-613-4425-1012-3115-102-603-822-604-603-1433-610-867-979-4840-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-775-1042-4359,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n0fd3,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-1265-905-104-13853-102-642-1433-709-1076-621-110-992-2883-694-112-929-108-104-609-1433-709-25824-613-110-992-2883-102-603-822-604-603-1433-610-112-929-108-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-1265-905,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n0wa6,760-1593-8615-105-109-105-20278-975-103-836-105-4275-105-20022-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n11iy,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-115-906-4706-104-13853-102-642-1433-709-1076-621-775-992-2640-694-929-108-2602-104-609-1433-709-25824-613-775-992-2640-102-603-822-604-603-1433-610-929-108-2602-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-115-906-4706,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n127y,1076-658-3316-10477-697-105-979-105-775-822-10477-697-105-905-105-4729,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n16g3,867-105-1195-105-15342-1045-735-867-105-1195-105-21355-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n1byd,1076-658-3316-685-2207-8615-105-929-105-1195-822-12516-5451-105-1195-105-4465,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n1doy,10477-697-105-867-105-17980-1080-103-760-1165-105-992-105-884,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n1kue,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4425-1195-2088-104-13853-102-642-1433-709-1076-621-109-1244-4556-694-867-1195-2640-104-609-1433-709-25824-613-109-1244-4556-102-603-822-604-603-1433-610-867-1195-2640-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4425-1195-2088,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n226r,1076-658-3316-7943-105-108-105-4425-822-164-17762-2613-105-4129-105-1127,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n23ml,23070-681-606-1338-607-603-1743-604-867-102-867-102-603-7179-709-6532-606-603-822-604-115-102-1072-104,"['102', '867']",G=G032|TAG=ANCHOR_LOOP|P=HIGH|COUNT=3|REP=n23ml|A=867|ABA=2|Buniq=2
n24av,1076-658-3316-685-2207-8615-105-905-105-1265-822-7943-105-929-105-4491,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n2don,685-2207-8615-105-4425-105-17980-1071-103-10477-697-105-992-105-21606-1080,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n2rop,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-109-4491-2913-104-13853-102-642-1433-709-1076-621-4347-1159-3362-694-775-929-4117-104-609-1433-709-25824-613-4347-1159-3362-102-603-822-604-603-1433-610-775-929-4117-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-109-4491-2913,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n2xd7,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4187-4347-3876-104-13853-102-642-1433-709-1076-621-109-992-775-694-115-929-2824-104-609-1433-709-25824-613-109-992-775-102-603-822-604-603-1433-610-115-929-2824-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4187-4347-3876,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n2yxm,2791-10140-3133-613-164-8038-4347-4766-117-603-659-14548-610-883-611-2032-701-605-2032-1104-1777-104,['2032'],G=G067|TAG=RB4|P=HIGH|COUNT=4|REP=n2yxm|A=2032|ABA=0|Buniq=0
n3ji7,4347-105-107-105-15342-1059-735-929-105-1127-105-1357,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n3lrl,1076-658-3316-836-105-115-105-4899-822-12516-5451-4521-2669-105-4037-105-2578,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n3vp7,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4491-989-4486-104-13853-102-642-1433-709-1076-621-4347-109-2032-694-107-115-4840-104-609-1433-709-25824-613-4347-109-2032-102-603-822-604-603-1433-610-107-115-4840-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4491-989-4486,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n3zt7,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-929-775-4311-104-13853-102-642-1433-709-1076-621-107-108-4603-694-112-989-4942-104-609-1433-709-25824-613-107-108-4603-102-603-822-604-603-1433-610-112-989-4942-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-929-775-4311,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n416b,109-105-4037-105-17980-1071-735-929-105-905-105-21355-975,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n4fw3,929-105-4129-105-17980-1045-735-929-105-109-105-1117,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n4tsy,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-109-1126-4691-104-13853-102-642-1433-709-1076-621-110-112-4275-694-107-110-5032-104-609-1433-709-25824-613-110-112-4275-102-603-822-604-603-1433-610-107-110-5032-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-109-1126-4691,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n50ie,760-1165-105-1353-105-8351-103-685-1464-105-979-105-15881-975,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n5pxw,867-105-989-105-21355-1045-103-109-105-1243-105-15342-1027,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n5snb,867-105-1159-105-17980-1027-103-4347-105-4129-105-20278-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n5uuc,1076-658-3316-7943-105-4491-105-4275-822-685-2207-8615-105-109-105-4306,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n65r5,867-105-1455-105-21606-1071-735-109-105-110-105-17980-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n6e0o,111-105-905-105-887-103-929-105-4275-105-15342-1080,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n6w07,1076-658-3316-164-17762-2613-105-1195-105-3427-822-685-2207-8615-105-905-105-4306,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n8015,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4037-1243-4150-104-13853-102-642-1433-709-1076-621-929-1127-1469-694-113-1012-2578-104-609-1433-709-25824-613-929-1127-1469-102-603-822-604-603-1433-610-113-1012-2578-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4037-1243-4150,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n86o1,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-4037-3065-104-13853-102-642-1433-709-1076-621-4275-4275-3382-694-775-907-108-104-609-1433-709-25824-613-4275-4275-3382-102-603-822-604-603-1433-610-775-907-108-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-4037-3065,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n8aj9,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-113-929-4275-104-13853-102-642-1433-709-1076-621-112-1159-4556-694-929-1159-3065-104-609-1433-709-25824-613-112-1159-4556-102-603-822-604-603-1433-610-929-1159-3065-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-113-929-4275,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n8le9,929-105-1244-105-881-735-867-105-115-105-20022-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n8o8n,760-1165-105-4275-105-4187-694-760-1593-8615-105-110-105-2913,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n94zh,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4187-1126-4507-104-13853-102-642-1433-709-1076-621-4507-906-4519-694-775-112-1012-104-609-1433-709-25824-613-4507-906-4519-102-603-822-604-603-1433-610-775-112-1012-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4187-1126-4507,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n9b5x,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-1265-3115-104-13853-102-642-1433-709-1076-621-4425-906-2578-694-110-109-3114-104-609-1433-709-25824-613-4425-906-2578-102-603-822-604-603-1433-610-110-109-3114-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-1265-3115,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
n9fu6,10477-697-105-906-105-1243-694-760-1165-105-1127-105-4046,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
n9p8g,1076-658-3316-12516-5451-105-907-105-775-822-760-1593-8615-105-1127-105-1469,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
na06m,1076-658-3316-12516-1143-105-4275-105-929-822-836-105-1042-105-992,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
na5q4,1076-658-3316-10686-10909-704-105-775-105-4692-822-10477-697-105-929-105-4899,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
na8nt,1195-105-110-105-17980-1071-735-1127-105-775-105-21355-1059,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nb82n,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-1012-1353-104-13853-102-642-1433-709-1076-621-114-1195-4840-694-109-1012-4706-104-609-1433-709-25824-613-114-1195-4840-102-603-822-604-603-1433-610-109-1012-4706-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-1012-1353,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
nbqhl,867-105-4129-105-15881-1104-735-929-105-1127-105-833,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nbrft,1076-658-3316-685-2207-8615-105-775-105-3115-822-12516-1143-105-775-105-4429,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nbx3k,929-105-1012-105-20278-1068-103-867-105-907-105-21355-1059,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nc0bc,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-4275-4706-104-13853-102-642-1433-709-1076-621-929-979-3362-694-114-1195-109-104-609-1433-709-25824-613-929-979-3362-102-603-822-604-603-1433-610-114-1195-109-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-4275-4706,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
nc73i,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4129-114-1353-104-13853-102-642-1433-709-1076-621-109-1265-2664-694-113-109-4692-104-609-1433-709-25824-613-109-1265-2664-102-603-822-604-603-1433-610-113-109-4692-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4129-114-1353,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
ncgqb,1076-658-3316-164-17762-2613-105-1072-105-4037-822-7943-105-1042-105-4942,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ncje4,10477-697-105-108-105-15342-1080-103-10477-697-105-4491-105-910,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ncymv,685-2207-8615-105-4129-105-1016-103-760-1165-105-1455-105-849,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ndfg2,836-105-1042-105-1081-103-760-1165-105-1353-105-21606-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ndkts,7943-105-1012-105-979-694-10477-697-105-4004-105-1072,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ndoz6,749-604-1552-102-992-164-8038-4306-102-603-1465-908-3562-1308-605-3562-701-671-102-605-709-1835-607-15683-1027-1052-104,['3562'],G=G126|TAG=RB4|P=HIGH|COUNT=3|REP=v3rgx|A=3562|ABA=0|Buniq=0
ne05g,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-109-4691-104-13853-102-642-1433-709-1076-621-113-1072-4429-694-113-1244-4615-104-609-1433-709-25824-613-113-1072-4429-102-603-822-604-603-1433-610-113-1244-4615-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-109-4691,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
ne4rd,929-105-1455-105-20278-1027-103-111-105-4187-105-21040-1071,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nemn1,1076-658-3316-164-889-105-907-105-4731-822-685-2207-8615-105-1353-105-4691,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nf0q1,1076-658-3316-10477-697-105-1042-105-4766-822-10686-10909-704-105-1126-105-4731,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nf1bg,1076-658-3316-12516-1143-105-4425-105-4556-822-836-105-992-105-2039,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nf7jf,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-1072-3115-104-13853-102-642-1433-709-1076-621-4004-1012-1351-694-110-1243-4899-104-609-1433-709-25824-613-4004-1012-1351-102-603-822-604-603-1433-610-110-1243-4899-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-1072-3115,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
nfeyx,1076-658-3316-685-2207-8615-105-4275-105-4004-822-164-889-105-1265-105-4425,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nfhrg,1076-658-3316-760-1593-8615-105-4004-105-3387-822-7943-105-867-105-4731,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
nfoap,1076-658-3316-12516-5451-4521-2669-105-907-105-3065-822-685-2207-8615-105-4507-105-3493,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
